Level	Date and Time	Source	Event ID	Task Category
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.691
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.679
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.669
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.616
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\IndexedDB\https_www.google.pl_0.indexeddb.leveldb\LOG
CreationUtcTime: 2017-07-14 06:18:41.894
PreviousCreationUtcTime: 2017-07-14 06:18:41.894"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.540
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.417
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:40	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:40.351
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 05:39:43.779"
Information	10.10.2017 08:04:39	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:04:39.696
ProcessGuid: {E4CEE641-C877-597E-0000-001061421800}
ProcessId: 5428
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
CommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1348 --primordial-pipe-token=911992EF74D3ED2BE0D2E3A8F1C126A3 --lang=pl --instant-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --blink-settings=disallowFetchForDocWrittenScriptsInMainFrame=false,disallowFetchForDocWrittenScriptsInMainFrameOnSlowConnections=true --enable-pinch --device-scale-factor=1 --num-raster-threads=1 --content-image-texture-target=0,0,3553;0,1,3553;0,2,3553;0,3,3553;0,4,3553;0,5,3553;0,6,3553;0,7,3553;0,8,3553;0,9,3553;0,10,3553;0,11,3553;0,12,3553;0,13,3553;0,14,3553;0,15,3553;0,16,3553;1,0,3553;1,1,3553;1,2,3553;1,3,3553;1,4,3553;1,5,3553;1,6,3553;1,7,3553;1,8,3553;1,9,3553;1,10,3553;1,11,3553;1,12,3553;1,13,3553;1,14,3553;1,15,3553;1,16,3553;2,0,3553;2,1,3553;2,2,3553;2,3,3553;2,4,3553;2,5,3553;2,6,3553;2,7,3553;2,8,3553;2,9,3553;2,10,3553;2,11,3553;2,12,3553;2,13,3553;2,14,3553;2,15,3553;2,16,3553;3,0,3553;3,1,3553;3,2,3553;3,3,3553;3,4,3553;3,5,3553;3,6,3553;3,7,3553;3,8,3553;3,9,3553;3,10,3553;3,11,3553;3,12,3553;3,13,3553;3,14,3553;3,15,3553;3,16,3553;4,0,3553;4,1,3553;4,2,3553;4,3,3553;4,4,3553;4,5,3553;4,6,3553;4,7,3553;4,8,3553;4,9,3553;4,10,3553;4,11,3553;4,12,3553;4,13,3553;4,14,3553;4,15,3553;4,16,3553 --service-request-channel-token=911992EF74D3ED2BE0D2E3A8F1C126A3 --renderer-client-id=13 --mojo-platform-channel-handle=4844 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Google\Chrome\Application\59.0.3071.115\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: MD5=D387A06CD4BF5FCC1B50C3882F41A44E,SHA256=34FCB083CD01B1BD89FC467FD3C2CD292DE92F915A5CB43A36EDAED39CE2689A
ParentProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ParentProcessId: 6080
ParentImage: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" "
Information	10.10.2017 08:04:39	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:39.341
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\e1b2d936-ec06-42d3-801c-f5bb1f48265d.tmp
CreationUtcTime: 2017-07-13 09:31:05.775
PreviousCreationUtcTime: 2017-10-10 06:04:39.337"
Information	10.10.2017 08:04:37	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:37.686
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\3e7125b2-85e1-4acc-862b-f51219b790da.tmp
CreationUtcTime: 2017-07-13 09:31:14.496
PreviousCreationUtcTime: 2017-10-10 06:04:37.682"
Information	10.10.2017 08:04:32	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:32.257
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\0625e11b-f43b-47fa-9199-00bf3b3fd534.tmp
CreationUtcTime: 2017-07-13 09:31:34.553
PreviousCreationUtcTime: 2017-10-10 06:04:32.253"
Information	10.10.2017 08:04:30	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:29.558
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64327
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 34.252.181.159
DestinationHostname: ec2-34-252-181-159.eu-west-1.compute.amazonaws.com
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:04:29	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:29.011
ProcessGuid: {E4CEE641-C82E-597E-0000-0010DFA21600}
ProcessId: 6804
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"
Information	10.10.2017 08:04:29	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:29.009
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\4cffe5d0b59926c8d8069ad00d0f24a3d5b507ed\2c401072-efcc-44a0-8eb3-f69caf64f077\index-dir\temp-index
CreationUtcTime: 2017-10-10 05:39:43.779
PreviousCreationUtcTime: 2017-10-10 06:04:29.009"
Information	10.10.2017 08:04:28	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:28.886
ProcessGuid: {E4CEE641-C867-597E-0000-0010C1ED1700}
ProcessId: 4128
Image: C:\Windows\System32\InstallAgent.exe"
Information	10.10.2017 08:04:28	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:28.020
ProcessGuid: {E4CEE641-C847-597E-0000-0010A6211700}
ProcessId: 3280
Image: C:\Windows\System32\svchost.exe"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:25.491
ProcessGuid: {E4CEE641-C867-597E-0000-001033E71700}
ProcessId: 4212
Image: C:\Windows\System32\backgroundTaskHost.exe"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.443
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64322
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 54.243.45.82
DestinationHostname: ec2-54-243-45-82.compute-1.amazonaws.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.443
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64323
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 54.243.45.82
DestinationHostname: ec2-54-243-45-82.compute-1.amazonaws.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.443
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64324
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 54.243.45.82
DestinationHostname: ec2-54-243-45-82.compute-1.amazonaws.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.443
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64325
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 54.243.45.82
DestinationHostname: ec2-54-243-45-82.compute-1.amazonaws.com
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:25	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.379
ProcessGuid: {00000000-0000-0000-0000-000000000000}
ProcessId: 2448
Image: <unknown process>
User: 
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64326
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 13.107.4.52
DestinationHostname: 
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:24	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:24.057
ProcessGuid: {E4CEE641-C4F6-597E-0000-0010F2CA0200}
ProcessId: 3852
Image: C:\Windows\System32\svchost.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64321
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 23.59.124.222
DestinationHostname: a23-59-124-222.deploy.static.akamaitechnologies.com
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:04:24	Microsoft-Windows-Sysmon	2	File creation time changed (rule: FileCreateTime)	"File creation time changed:
UtcTime: 2017-10-10 06:04:24.391
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
TargetFilename: C:\Users\John\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\9KB6TPRZY0LCO0AG7ZXW.temp
CreationUtcTime: 2017-07-13 09:31:16.620
PreviousCreationUtcTime: 2017-10-10 06:04:24.336"
Information	10.10.2017 08:04:24	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:24.102
ProcessGuid: {E4CEE641-C867-597E-0000-001003D31700}
ProcessId: 2448
Image: C:\Windows\System32\wermgr.exe"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	"Process terminated:
UtcTime: 2017-10-10 06:04:23.838
ProcessGuid: {E4CEE641-C867-597E-0000-0010D8D31700}
ProcessId: 6732
Image: C:\Windows\System32\taskhostw.exe"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:04:23.721
ProcessGuid: {E4CEE641-C867-597E-0000-0010C1ED1700}
ProcessId: 4128
Image: C:\Windows\System32\InstallAgent.exe
CommandLine: C:\Windows\System32\InstallAgent.exe -Embedding
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=7D4805F52F4F789658F9231F64591E94,SHA256=BE2F0E1657E92933A92D309D4BB9EF68841A480C5B294C45DBC396333CB23513
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:04:23.609
ProcessGuid: {E4CEE641-C867-597E-0000-001033E71700}
ProcessId: 4212
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	"Process Create:
UtcTime: 2017-10-10 06:04:23.519
ProcessGuid: {E4CEE641-C867-597E-0000-001077E11700}
ProcessId: 5452
Image: C:\Windows\System32\backgroundTaskHost.exe
CommandLine: ""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\
User: DESKTOP-63KR1PU\John
LogonGuid: {E4CEE641-C4E8-597E-0000-002051990100}
LogonId: 0x19951
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: MD5=00BDEAE44F02F23ADA619425E51F8C6E,SHA256=238D1D9A7A9AFE44CAB13E61E9F1896424598B9405402ACAECE0A4244B8F61B1
ParentProcessGuid: {E4CEE641-C4E2-597E-0000-001053520000}
ParentProcessId: 700
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k DcomLaunch"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:22.637
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64319
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 31.13.71.7
DestinationHostname: xx-fbcdn-shv-01-lga3.fbcdn.net
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:22.637
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64320
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 31.13.71.7
DestinationHostname: xx-fbcdn-shv-01-lga3.fbcdn.net
DestinationPort: 443
DestinationPortName: https"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:22.636
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64317
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 31.13.71.7
DestinationHostname: xx-fbcdn-shv-01-lga3.fbcdn.net
DestinationPort: 80
DestinationPortName: http"
Information	10.10.2017 08:04:23	Microsoft-Windows-Sysmon	3	Network connection detected (rule: NetworkConnect)	"Network connection detected:
UtcTime: 2017-10-10 06:04:22.636
ProcessGuid: {E4CEE641-C82B-597E-0000-00106A881600}
ProcessId: 6080
Image: C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
User: DESKTOP-63KR1PU\John
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.34.1.27
SourceHostname: DESKTOP-63KR1PU
SourcePort: 64318
SourcePortName: 
DestinationIsIpv6: false
DestinationIp: 31.13.71.7
DestinationHostname: xx-fbcdn-shv-01-lga3.fbcdn.net
DestinationPort: 80
DestinationPortName: http"
